userId,movieId,rating,timestamp
4380,1674,5.0,1074758009
4380,2012,4.0,1074757918
4380,2470,4.0,1074758037
4380,2539,2.5,1074758120
4380,3996,4.0,1074757790
4380,4306,5.0,1074757974
4380,4993,3.5,1074757960
4380,5060,3.5,1074757888
4380,5445,3.5,1074758171
4380,5952,4.0,1074758143
4381,318,5.0,1285007559
4381,750,3.5,1285007587
4381,858,4.0,1285007599
4381,1093,3.5,1285005621
4381,1136,4.5,1285007623
4381,1193,4.5,1285007630
4381,1198,4.0,1285007556
4381,1221,4.0,1285007602
4381,1242,4.0,1285005476
4381,1263,4.0,1285005518
4381,1271,3.5,1285005546
4381,1278,4.0,1285005420
4381,1371,4.0,1285005529
4381,2002,3.0,1285005554
4381,2407,4.0,1285005491
4381,2424,4.0,1285005496
4381,2571,5.0,1285007619
4381,2657,3.0,1285005451
4381,2724,3.0,1285005597
4381,2746,4.5,1285005581
4381,2763,4.0,1285005472
4381,2871,3.5,1285005585
4381,4361,3.0,1285005613
4381,34162,4.0,1285007472
4381,35836,4.5,1285007430
4381,67087,4.0,1285007489
4381,78499,5.0,1285007521
4381,79132,4.5,1285007538
4382,19,2.0,834053105
4382,110,5.0,834053058
4382,150,4.0,834052944
4382,282,4.0,834053161
4382,292,4.0,834053015
4382,300,4.0,834053058
4382,339,4.0,834053015
4382,344,3.0,834052967
4382,380,3.0,834052944
4382,454,2.0,834053179
4382,457,3.0,834053058
4382,590,5.0,834052944
4383,1,4.0,1442317083
4383,356,4.0,1442317076
4383,480,4.0,1442317079
4383,1270,3.5,1442317089
4383,50872,4.0,1442317116
4384,1,3.5,1114725710
4384,2,3.0,1114725958
4384,3,2.0,1116880229
4384,5,2.5,1126312319
4384,19,3.0,1117396437
4384,20,3.0,1149976449
4384,21,3.5,1149973069
4384,22,4.5,1149627598
4384,25,4.5,1114725860
4384,29,5.0,1114724113
4384,32,4.0,1114688187
4384,34,3.0,1118693166
4384,44,2.0,1116634656
4384,47,5.0,1114686952
4384,48,3.0,1116355961
4384,50,5.0,1114685002
4384,66,2.0,1116634561
4384,70,5.0,1114684484
4384,76,2.0,1116880233
4384,89,3.0,1127598290
4384,95,3.0,1116633938
4384,100,4.0,1149975792
4384,110,3.0,1114723857
4384,111,4.0,1114725917
4384,112,3.5,1114726186
4384,141,4.0,1178978924
4384,145,4.0,1114684530
4384,150,4.0,1116358695
4384,153,3.5,1116358714
4384,160,1.5,1125868025
4384,161,4.0,1149972430
