userId,movieId,rating,timestamp
5383,68319,3.0,1492140614
5383,69844,4.0,1492140458
5383,81834,3.5,1492140469
5383,86911,3.5,1492140803
5383,88125,4.0,1492140463
5383,93510,5.0,1492140752
5383,93831,4.0,1492140782
5383,94677,5.0,1492140792
5383,96110,4.5,1492140777
5383,99114,4.5,1492140599
5383,103772,4.0,1492140618
5383,106782,4.5,1492140733
5383,112138,5.0,1492140738
5383,112852,4.0,1492140585
5383,119141,5.0,1492140774
5383,119145,5.0,1492140667
5383,122904,5.0,1492140568
5383,122920,4.5,1492140509
5383,134130,5.0,1492140658
5383,135143,4.5,1492140717
5383,168252,4.0,1492140398
5384,32,3.5,1299179607
5384,175,3.0,1299179323
5384,203,3.0,1299179294
5384,381,4.0,1299179303
5384,481,4.0,1299179282
5384,830,2.5,1299179235
5384,999,4.5,1299179652
5384,1037,3.0,1299179240
5384,1620,4.5,1299179331
5384,1894,3.5,1299179300
5384,2072,4.5,1299179564
5384,2398,3.5,1299179326
5384,2572,4.5,1299179586
5384,2803,4.5,1299179338
5384,2840,3.5,1299179311
5384,3100,3.5,1299179287
5384,3301,2.0,1299179268
5384,3534,3.0,1299179722
5384,3752,2.0,1299179231
5384,3969,3.5,1299179314
5384,4002,3.5,1299179251
5384,4321,2.0,1299179255
5384,4792,3.5,1299179620
5384,7444,3.5,1299179627
5384,56949,4.5,1299179716
5384,58803,4.0,1299179696
5384,69757,3.5,1299179570
5384,77846,3.5,1299179610
5384,78729,5.0,1299179709
5385,296,5.0,1298003533
5385,661,3.5,1297994003
5385,899,3.5,1297994027
5385,902,3.5,1297994036
5385,1129,3.0,1297994052
5385,1344,4.0,1297994206
5385,1449,4.5,1297994134
5385,2060,1.5,1297994338
5385,2294,2.0,1297994020
5385,2581,1.5,1297994103
5385,2723,2.5,1297994061
5385,3108,3.0,1297994079
5385,3148,4.0,1297994111
5385,3608,3.5,1297994143
5385,5991,4.0,1297994082
5385,7360,4.0,1297994269
5386,928,4.0,1367828208
5386,1212,4.0,1367828064
5386,1483,4.5,1367828291
5386,1835,4.0,1367828169
5386,1894,3.5,1367828159
5386,3272,2.5,1367828500
5386,3409,3.0,1367828185
5386,4274,4.0,1367828701
5386,8640,3.5,1367828429
5386,33451,4.5,1367829085
5386,50005,2.5,1367828726
5386,53123,4.0,1367828425
5386,53788,3.5,1367829280
5386,70706,4.0,1367829237
5386,97304,4.0,1367828587
5387,65,3.5,1320787122
5387,765,3.0,1320787124
5387,909,4.0,1320787137
5387,1091,3.0,1320787108
5387,1620,3.5,1320787139
5387,1678,2.0,1320787132
5387,1958,4.0,1320787113
5387,2046,2.0,1320787111
5387,2087,2.5,1320787069
5387,2398,2.0,1320787133
5387,2467,1.0,1320787118
5387,2719,1.0,1320787121
5387,2805,3.5,1320787136
5387,3526,4.5,1320787128
5387,4321,3.5,1320787059
5388,7,3.0,1014621009
5388,35,3.0,1014620989
5388,154,4.0,1014620861
5388,266,3.0,1014621418
5388,275,1.0,1014620956
5388,303,4.0,1014621436
5388,337,5.0,1014620909
5388,356,5.0,1014620283
5388,368,4.0,1014621418
5388,383,4.0,1014621396
5388,416,1.0,1014621463
5388,420,3.0,1014621151
5388,432,3.0,1014621451
5388,447,1.0,1014621151
5388,456,4.0,1014621288
5388,501,2.0,1014620283
5388,553,4.0,1014620925
5388,590,4.0,1014621396
5388,599,5.0,1014621358
5388,638,3.0,1014620956
5388,647,5.0,1014620925
5388,781,2.0,1014621074
5388,984,1.0,1014620351
5388,996,2.0,1014621436
5388,1197,3.0,1014620305
5388,1209,4.0,1014621372
5388,1219,4.0,1014620351
5388,1259,5.0,1014620351
5388,1265,5.0,1014620879
5388,1283,5.0,1014621336
5388,1292,5.0,1014620893
5388,1304,5.0,1014621358
5388,1472,3.0,1014620283
5388,1533,5.0,1014620861
5388,1617,5.0,1014620351
5388,1947,5.0,1014620351
5388,2012,5.0,1014621418
5388,2193,1.0,1014621026
5388,2240,5.0,1014620942
5388,2329,5.0,1014620324
5388,2401,5.0,1014621358
5388,2418,5.0,1014621009
5388,2441,4.0,1014621451
5388,2527,5.0,1014621418
5388,2762,4.0,1014620879
5388,2921,4.0,1014621358
5388,2922,5.0,1014621396
5388,3101,3.0,1014620324
5388,3359,5.0,1014620879
5388,3365,5.0,1014621372
5388,3394,3.0,1014621074
5388,3467,5.0,1014621358
5388,3527,4.0,1014620973
5388,3671,5.0,1014621358
5388,3685,2.0,1014620305
5388,3811,5.0,1014621487
5388,3871,5.0,1014621322
5388,3897,4.0,1014621273
5388,3986,2.0,1014621151
5388,4035,5.0,1014621322
5388,4042,4.0,1014621418
5388,4052,1.0,1014620351
5388,4084,4.0,1014621104
5388,4085,5.0,1014620942
5388,4166,5.0,1014620678
5388,4308,4.0,1014620739
5388,4310,1.0,1014620775
5388,4321,5.0,1014621396
5388,4366,3.0,1014620759
5388,4380,5.0,1014620759
5388,4452,4.0,1014620759
5388,4517,5.0,1014620324
5388,4577,5.0,1014621009
5388,4641,5.0,1014620739
5388,4642,5.0,1014620713
5388,4700,4.0,1014620793
5388,4718,4.0,1014620739
5388,4734,3.0,1014620713
5388,4736,1.0,1014621125
5388,4745,3.0,1014620713
5388,4748,4.0,1014620305
5388,4814,1.0,1014620775
5388,4815,4.0,1014620739
5388,4971,4.0,1014621009
5388,4975,4.0,1014620454
5388,4979,4.0,1014620405
5388,4990,3.0,1014620618
5388,4991,3.0,1014620499
5388,4992,3.0,1014620454
5388,4993,5.0,1014620405
5388,4994,1.0,1014620405
5388,4995,4.0,1014620405
5388,5008,5.0,1014620861
5388,5010,5.0,1014620420
5388,5013,5.0,1014620405
5388,5015,4.0,1014620597
5388,5021,5.0,1014621026
5388,5029,3.0,1014621151
5388,5036,3.0,1014621009
5388,5048,2.0,1014620499
5388,5060,4.0,1014620861
5388,5062,5.0,1014620861
5388,5078,2.0,1014621043
5388,5092,4.0,1014620454
5388,5096,4.0,1014621125
5388,5118,5.0,1014620925
5388,5122,5.0,1014620942
5388,5123,4.0,1014621009
5388,5125,5.0,1014620989
5388,5139,5.0,1014620909
5388,5140,3.0,1014621173
5388,5161,2.0,1014621173
5388,5162,2.0,1014621125
5388,5199,5.0,1014621396
5388,5208,5.0,1014621509
5389,2,4.0,1496515840
5389,150,4.5,1496515759
5389,260,1.0,1496515560
5389,339,4.0,1496515836
5389,367,4.0,1496515766
5389,500,3.0,1496515806
5389,527,5.0,1496515179
5389,593,5.0,1496515772
5389,595,5.0,1496515786
5389,1196,0.5,1496515536
5389,1198,5.0,1496515660
5389,2028,5.0,1496515650
5389,2716,5.0,1496515631
5389,2762,4.0,1496515753
5389,2858,2.0,1496515804
5389,3114,3.5,1496515640
5389,3147,5.0,1496515770
5389,3578,3.0,1496515420
5389,3793,5.0,1496515436
5389,4246,3.0,1496515761
5389,4306,5.0,1496515416
5389,4886,5.0,1496515794
5389,4973,3.5,1496515441
5389,4993,5.0,1496515187
5389,4995,4.5,1496515464
5389,5349,4.0,1496515493
5389,5445,4.0,1496515476
5389,5618,5.0,1496515763
5389,5903,3.5,1496515666
5389,6539,1.0,1496515431
5389,6711,4.0,1496515817
5389,6874,0.5,1496515454
5389,7361,5.0,1496515455
5389,7438,0.5,1496515509
5389,8665,1.5,1496515834
5389,33794,5.0,1496515501
5389,47610,4.0,1496515791
5389,54286,3.0,1496515803
5389,58559,5.0,1496515427
5389,59369,5.0,1496515652
5389,60684,3.0,1496515613
5389,63082,3.0,1496515648
5389,64957,3.5,1496515830
5389,70286,5.0,1496515636
5389,71535,3.0,1496515628
5389,74458,5.0,1496515745
5389,79132,5.0,1496515433
5389,80463,4.0,1496515645
5389,81845,5.0,1496515608
5389,89864,3.0,1496515750
5389,92259,3.0,1496515566
5389,96079,2.0,1496515621
5389,109374,5.0,1496515743
5389,109487,4.0,1496515556
5389,111759,4.0,1496515634
5389,122886,1.0,1496515562
5389,122896,0.5,1496515295
5389,143351,0.5,1496515246
5389,170961,0.5,1496515277
5390,2,3.0,1081714341
5390,36,4.0,1081715261
5390,39,2.5,1081716786
5390,47,4.0,1081716358
5390,62,4.0,1081716777
5390,65,4.0,1081717008
5390,95,3.0,1081716774
5390,110,5.0,1081714992
5390,150,3.5,1081715022
5390,158,3.5,1081714007
5390,168,3.5,1081713973
5390,223,4.0,1081714818
5390,237,3.5,1081716970
5390,252,1.0,1081713946
5390,253,4.5,1081715186
5390,261,4.0,1081716792
5390,262,3.0,1081715084
5390,293,4.5,1081716366
5390,296,4.5,1081715199
5390,337,3.0,1081715093
5390,353,5.0,1081716492
5390,356,3.5,1081714686
5390,367,3.5,1081714344
5390,441,4.5,1081714930
5390,448,3.5,1081716989
5390,497,1.0,1081714812
5390,527,5.0,1081715018
5390,531,3.5,1081716978
5390,551,4.5,1081714689
5390,593,4.0,1081715043
5390,597,2.0,1081716762
5390,628,2.0,1081713952
5390,653,3.5,1081714333
5390,733,3.5,1081714532
5390,750,4.0,1081716750
5390,778,4.5,1081715230
5390,788,3.0,1081714360
5390,1028,2.5,1081714795
5390,1059,4.0,1081715237
5390,1061,4.0,1081716958
5390,1089,4.0,1081716397
5390,1126,4.0,1081714426
5390,1172,4.0,1081714093
5390,1222,4.0,1081715171
5390,1241,4.0,1081715695
5390,1246,4.5,1081714984
5390,1258,4.5,1081715627
5390,1265,1.5,1081714907
5390,1298,4.0,1081715486
5390,1339,4.5,1081715685
5390,1407,2.0,1081715734
5390,1408,3.0,1081716479
5390,1441,2.5,1081714694
5390,1517,3.5,1081714875
5390,1525,3.5,1081714395
5390,1527,4.0,1081716726
5390,1573,4.5,1081716732
5390,1580,1.5,1081714704
5390,1584,3.5,1081715141
5390,1614,3.5,1081716899
5390,1639,2.5,1081715107
5390,1645,3.5,1081714075
5390,1682,4.0,1081716403
5390,1702,1.5,1081714422
5390,1704,4.5,1081714989
5390,1717,2.5,1081716917
5390,1735,4.0,1081716911
5390,1784,2.0,1081714732
5390,1873,4.0,1081715149
5390,1921,5.0,1081716523
5390,1967,4.0,1081714258
5390,1997,4.0,1081714058
5390,2003,3.5,1081715750
5390,2006,4.0,1081716729
5390,2028,4.5,1081715033
5390,2125,4.0,1081715123
5390,2143,3.0,1081714313
5390,2161,3.5,1081714320
5390,2167,4.0,1081715743
5390,2169,4.5,1081717147
5390,2174,3.5,1081714265
5390,2279,2.5,1081717172
5390,2291,5.0,1081715191
5390,2321,3.0,1081714043
5390,2324,4.5,1081714934
5390,2329,4.5,1081715002
5390,2337,5.0,1081716635
5390,2355,1.5,1081714640
5390,2396,3.5,1081714947
5390,2428,3.5,1081716879
5390,2437,4.0,1081715437
5390,2513,4.0,1081717138
5390,2571,4.0,1081716361
5390,2580,4.0,1081716424
5390,2594,3.5,1081715324
5390,2600,4.0,1081716864
5390,2617,2.0,1081713989
5390,2671,3.0,1081714066
5390,2686,5.0,1081715068
5390,2692,4.5,1081716377
5390,2706,4.0,1081716740
5390,2712,2.5,1081713960
5390,2762,4.0,1081716351
5390,2770,0.5,1081714034
5390,2784,4.5,1081715738
5390,2797,1.5,1081714760
5390,2918,4.0,1081714723
5390,2987,3.0,1081714566
5390,2997,4.0,1081716435
5390,3052,4.0,1081714077
5390,3081,4.5,1081714083
5390,3147,4.5,1081715000
5390,3168,3.5,1081715508
5390,3178,4.0,1081715071
5390,3186,3.5,1081715365
5390,3252,4.5,1081715054
5390,3253,4.0,1081714766
5390,3273,2.0,1081716848
5390,3489,4.0,1081714338
5390,3578,4.5,1081715014
5390,3751,3.5,1081714790
5390,3753,4.5,1081716816
5390,3793,4.0,1081716045
5390,3868,1.5,1081714904
5390,3949,5.0,1081715136
5390,3967,3.5,1081715976
5390,3988,4.0,1081716824
5390,3993,5.0,1081716131
5390,4011,4.5,1081715966
5390,4014,4.5,1081714718
5390,4022,4.0,1081714010
5390,4036,3.5,1081715328
5390,4148,3.0,1081716828
5390,4161,3.0,1081716833
5390,4223,4.5,1081716039
5390,4246,4.0,1081716071
5390,4270,3.0,1081716806
5390,4306,4.0,1081714209
5390,4308,4.5,1081715202
5390,4366,3.5,1081714330
5390,4403,5.0,1081716684
5390,4734,3.5,1081716266
5390,4815,4.0,1081717055
5390,4848,4.5,1081715570
5390,4865,4.5,1081715846
5390,4880,4.0,1081714697
5390,4886,3.5,1081714626
5390,4896,4.5,1081714520
5390,4963,3.5,1081714665
5390,4973,4.5,1081715945
5390,4976,2.5,1081716122
5390,4979,3.0,1081715345
5390,4993,5.0,1081714212
5390,5014,3.5,1081716260
5390,5055,3.5,1081715165
5390,5064,3.5,1081716028
5390,5218,3.5,1081716094
5390,5254,3.5,1081717022
5390,5299,3.5,1081714728
5390,5313,3.0,1081717042
5390,5349,2.0,1081714551
5390,5377,4.0,1081714913
5390,5444,3.0,1081716061
5390,5502,2.5,1081715111
5390,5577,4.0,1081714899
5390,5620,2.5,1081717029
5390,5630,3.5,1081715850
5390,5669,4.0,1081715948
5390,5673,2.0,1081715423
5390,5679,4.0,1081715285
5390,5791,4.5,1081715226
5390,5816,4.5,1081714245
5390,5952,4.5,1081714254
5390,5956,3.5,1081716157
5390,5989,3.5,1081715953
5390,5991,3.0,1081714872
5390,5992,4.0,1081715311
5390,5994,3.5,1081715076
5390,5995,4.5,1081715056
5390,5999,3.5,1081714408
5390,6188,3.5,1081716191
5390,6218,4.0,1081714895
5390,6333,4.0,1081714529
5390,6365,3.5,1081716176
5390,6377,4.0,1081714573
5390,6502,4.5,1081715643
5390,6539,4.5,1081714543
5390,6820,5.0,1081715650
5390,6852,4.0,1081715504
5390,6863,4.0,1081714726
5390,6874,4.5,1081715037
5390,6890,5.0,1081716016
5390,6953,5.0,1081715120
5390,6954,4.5,1081716079
5390,7001,3.0,1081715667
5390,7046,3.5,1081714308
5390,7147,5.0,1081714997
5390,7149,1.5,1081714648
5390,7153,5.0,1081714215
5390,7318,4.5,1081714144
5390,7323,4.5,1081714148
5390,7324,3.5,1081714154
5391,6,3.0,971642720
5391,10,3.0,971642953
5391,16,4.0,971642744
5391,22,3.0,971642914
5391,23,3.0,971643019
5391,25,5.0,971591307
5391,29,4.0,971550688
5391,36,4.0,971590893
5391,47,4.0,971642465
5391,50,5.0,971642393
5391,70,3.0,971643055
5391,89,2.0,971642914
5391,95,3.0,971643128
5391,100,3.0,971643103
5391,110,5.0,971591026
5391,111,5.0,971590627
5391,150,4.0,971590986
5391,160,2.0,971589927
5391,161,3.0,971642783
5391,165,2.0,971548718
5391,173,2.0,971589908
5391,196,2.0,971588760
5391,198,3.0,971589434
5391,207,2.0,971549504
5391,223,4.0,971550543
