userId,movieId,rating,timestamp
2220,51471,5.0,1196800206
2220,51660,4.5,1494529683
2220,51662,3.5,1246684965
2220,52245,0.5,1201037493
2220,52287,4.0,1196803074
2220,52435,3.0,1294940548
2220,53121,3.5,1196811993
2220,53996,4.0,1217979387
2220,54286,4.0,1248126768
2220,56885,3.0,1217979246
2220,58559,2.5,1387987498
2220,58803,2.0,1227054922
2220,59315,4.0,1387986325
2220,59784,4.5,1387986109
2220,60069,4.0,1387986163
2220,60803,3.0,1387987985
2220,65216,4.0,1294940693
2220,68358,4.5,1387985838
2220,68954,4.0,1387986666
2220,72641,3.5,1460163583
2220,73017,4.5,1387986261
2220,73854,3.0,1387987878
2220,76093,4.0,1387986676
2220,77561,4.0,1387986329
2220,78499,4.0,1294940280
2220,79091,4.0,1460164030
2220,79132,3.5,1294940193
2220,81845,4.0,1387986723
2220,81847,4.0,1387988659
2220,84847,4.0,1387987271
2220,87222,4.0,1479493681
2220,89745,4.0,1494530139
2220,91529,2.0,1494530148
2220,91535,4.5,1479493704
2220,91542,4.5,1387986297
2220,91630,4.5,1494529859
2220,93040,4.5,1387985822
2220,93265,4.0,1387989227
2220,93297,4.5,1387985678
2220,97913,3.5,1479493595
2220,98809,4.5,1387985613
2220,100390,1.0,1389468367
2220,103335,4.0,1494530244
2220,104841,2.0,1479493390
2220,106487,3.0,1479493607
2220,106489,4.5,1387985615
2220,107069,3.5,1479493531
2220,111781,4.0,1460163702
2220,115210,4.0,1479493318
2220,115617,4.0,1460163660
2220,119145,4.0,1494529539
2220,122886,4.0,1494529864
2220,122900,4.5,1460164183
2220,134130,4.5,1494529719
2220,134853,4.0,1494529698
2220,142997,4.0,1494530192
2220,143385,4.5,1494529988
2220,149406,4.5,1479493502
2221,52,4.0,940619058
2221,457,5.0,940619837
2221,492,3.0,940620057
2221,515,5.0,940618818
2221,1057,5.0,940619205
2221,1183,1.0,940619494
2221,1204,5.0,940619307
2221,1230,5.0,940619962
2221,1234,5.0,940618712
2221,1244,5.0,940620057
2221,1252,5.0,940618509
2221,1266,1.0,940619774
2221,1304,5.0,940618764
2221,1617,5.0,940618567
2221,1684,5.0,940619880
2221,1865,4.0,940618999
2221,2599,5.0,940618318
2221,2690,4.0,940618458
2221,2724,4.0,940618154
2221,2762,4.0,940617660
2221,2763,5.0,940618042
2221,2770,4.0,940617745
2221,2836,4.0,940618154
2221,2858,4.0,940617660
2221,2861,2.0,940618154
2221,2881,3.0,940617984
2221,2885,3.0,940617745
2222,260,1.0,1455409677
2222,457,2.0,1455409782
2222,527,2.0,1455409641
2222,589,0.5,1455409880
2222,858,1.0,1455409933
2222,1036,1.5,1455409870
2222,1196,0.5,1455409636
2222,1197,1.5,1455409833
2222,1210,1.0,1455409795
2222,1291,0.5,1455409771
2222,1704,4.5,1455409803
2222,2762,2.5,1455409779
2222,3000,0.5,1455409912
2222,3147,2.5,1455409894
2222,4247,0.5,1455558577
2222,4299,3.0,1455558437
2222,4310,2.5,1455558399
2222,4447,3.0,1455558354
2222,4718,0.5,1455558402
2222,4776,2.5,1455558418
2222,4901,5.0,1455558476
2222,4975,2.0,1455558397
2222,4993,0.5,1455409896
2222,5009,3.0,1455558769
2222,5283,3.0,1455558641
2222,5812,3.0,1455558692
2222,5943,4.0,1455558573
2222,5952,1.0,1455409891
2222,5991,3.0,1455558383
2222,6188,2.5,1455558460
2222,6378,4.5,1455558345
2222,6534,3.0,1455558515
2222,6535,4.0,1455558569
2222,6753,4.0,1455558581
2222,6942,5.0,1455558377
2222,7151,3.0,1455558660
2222,7153,0.5,1455409898
2222,7154,3.5,1455558620
2222,7445,3.0,1455558486
2222,7451,1.5,1455558510
2222,8528,3.0,1455558454
2222,8784,1.0,1455558351
2222,8907,1.0,1455558724
2222,8972,2.5,1455558473
2222,58559,2.5,1455409901
2222,67255,4.0,1455409963
2222,81847,1.5,1455409967
2222,88140,4.5,1455409953
2222,97913,1.5,1455409706
2223,1,5.0,1330732508
2223,110,4.0,1330732537
2223,260,4.5,1330732067
2223,377,3.0,1330732865
