userId,movieId,rating,timestamp
8626,3996,5.0,1424545430
8626,4306,3.0,1424545372
8626,4993,5.0,1424545213
8626,5349,2.5,1424545702
8626,5618,4.0,1424603369
8626,5952,5.0,1424545212
8626,5971,3.0,1424603377
8626,6539,4.0,1424545426
8626,6754,3.0,1424545917
8626,6874,3.0,1424545463
8626,7153,5.0,1424545190
8626,8961,3.0,1424545306
8626,30707,4.0,1424545369
8626,33794,4.0,1424545241
8626,37830,3.0,1424545895
8626,40815,2.5,1424545607
8626,53125,3.0,1424545909
8626,53996,4.0,1424546003
8626,57640,3.0,1424545869
8626,58559,5.0,1424545188
8626,59315,2.0,1424545244
8626,59369,2.5,1424545535
8626,59784,3.5,1424545592
8626,60040,3.0,1424545908
8626,68157,3.0,1424545297
8626,68791,3.0,1424546009
8626,69844,2.5,1424545603
8626,70286,4.0,1424545458
8626,71057,4.0,1424545782
8626,73321,3.5,1424545727
8626,74458,4.0,1424545418
8626,76093,5.0,1424545256
8626,76251,2.0,1424545558
8626,78499,3.0,1424545309
8626,79132,4.0,1424545250
8626,79553,5.0,1424545551
8626,80615,3.0,1424545836
8626,82459,3.5,1424545407
8626,89745,2.0,1424545417
8626,92259,3.0,1424603352
8626,93838,3.0,1424545511
8626,96079,2.5,1424545445
8626,96829,3.0,1424603365
8626,98243,3.5,1424545659
8626,98809,5.0,1424545524
8626,101864,3.5,1424545765
8626,103042,1.5,1424545847
8626,103249,2.5,1424545804
8626,103339,2.0,1424545925
8626,106002,3.0,1424545795
8626,106487,3.0,1424545507
8626,106489,4.0,1424545576
8626,106782,3.5,1424545532
8626,108190,3.5,1424545761
8626,110501,5.0,1424545503
8626,111360,2.5,1424546022
8626,111362,3.5,1424545451
8626,111759,4.0,1424545424
8626,111921,3.5,1424545666
8626,114180,3.0,1424545807
8626,114935,3.5,1424545527
8626,115210,1.5,1424545572
8627,260,2.5,1451853606
8627,318,1.0,1451853618
8627,1036,5.0,1451853659
8627,1196,2.5,1451853612
8627,1198,1.0,1451853610
8627,1210,2.0,1451853624
8627,1291,1.0,1451853616
8627,2571,4.0,1451853614
8627,4993,5.0,1451853642
8627,5952,5.0,1451853644
8627,7153,5.0,1451853620
8627,58559,3.5,1451853646
8627,112852,5.0,1451853664
8628,101,2.0,957196640
8628,111,5.0,957199414
8628,232,4.0,957196613
8628,858,5.0,957196703
8628,1193,4.0,957199414
8628,1208,5.0,957199569
8628,1210,2.0,957196613
8628,1221,5.0,957196703
8628,1230,5.0,957196762
8628,1244,5.0,957199633
8628,1252,5.0,957196722
8628,1272,5.0,957199633
8628,1541,2.0,957196640
8628,1953,5.0,957199658
8628,1964,4.0,957199633
8628,1983,1.0,957196640
8628,2023,4.0,957196703
8628,2303,5.0,957199414
8628,2467,4.0,957196613
8628,2730,5.0,957199672
8628,2866,3.0,957199658
8628,2925,5.0,957199414
8628,3060,2.0,957196640
8628,3072,4.0,957196640
8628,3093,5.0,957199633
8628,3194,5.0,957196795
8628,3201,4.0,957199414
8628,3359,5.0,957199414
8628,3362,5.0,957199414
8628,3363,5.0,957199658
8628,3471,2.0,957199633
8628,3498,5.0,957199658
8628,3504,5.0,957199658
8628,4424,5.0,957199672
8629,47,4.0,1419917604
8629,50,4.5,1419917502
8629,111,4.0,1419917554
8629,260,4.0,1418012924
8629,296,5.0,1419917566
8629,318,4.5,1418012952
8629,608,4.5,1419917620
8629,858,5.0,1419917495
8629,1089,4.0,1419917435
8629,1196,4.5,1418013070
8629,1198,3.5,1418012901
8629,1221,5.0,1418012977
8629,2329,5.0,1418012933
8629,2542,4.5,1419917533
8629,2571,3.5,1418012870
8629,2959,5.0,1418012864
8629,3535,3.5,1418012698
8629,3578,4.0,1418012465
8629,4011,5.0,1418012945
8629,4226,5.0,1418012469
8629,4262,4.0,1419917587
8629,4878,5.0,1419917439
8629,4963,5.0,1418012483
8629,4993,4.5,1419917509
8629,5378,3.5,1418012535
8629,5418,4.0,1418013097
8629,5952,4.5,1419917526
8629,6378,3.5,1418013037
8629,6539,5.0,1418012476
